
SetupTitle, IdVg
PrimitiveTest, I/V Sweep
DataValue, -11.8, -1.7218E-09, 1.0245999999999999E-07
DataValue, -11.6, -1.6851E-09, 1.7156E-07
DataValue, -11.4, -1.6482E-09, 2.7546E-07
DataValue, -11.200000000000001, -1.6127E-09, 4.244E-07
DataValue, -11, -1.5778E-09, 6.336E-07
DataValue, -10.8, -1.5431E-09, 9.156E-07
DataValue, -10.6, -1.5158E-09, 1.2549E-06
DataValue, -10.4, -1.4773E-09, 1.7404E-06
DataValue, -10.200000000000001, -1.4433E-09, 2.3378000000000003E-06
DataValue, -10, -1.41E-09, 3.0596000000000003E-06
DataValue, -9.8, -1.3761E-09, 3.924E-06
DataValue, -9.6, -1.3444E-09, 4.9367000000000005E-06
DataValue, -9.4, -1.3115E-09, 6.1048E-06
DataValue, -9.2000000000000011, -1.2805E-09, 7.4358000000000009E-06
DataValue, -9, -1.2495E-09, 8.9311000000000016E-06
DataValue, -8.8, -1.2183E-09, 1.0581200000000001E-05
DataValue, -8.6, -1.1886E-09, 1.2344E-05
DataValue, -8.4, -1.1593E-09, 1.4328E-05
DataValue, -8.2, -1.1285E-09, 1.6458E-05
DataValue, -8, -1.0994E-09, 1.8712E-05
DataValue, -7.8, -1.0699E-09, 2.1096E-05
DataValue, -7.6000000000000005, -1.0415E-09, 2.3616000000000002E-05
DataValue, -7.4, -1.0127E-09, 2.6248E-05
DataValue, -7.2, -9.8732E-10, 2.8906E-05
DataValue, -7, -9.5920000000000016E-10, 3.1740000000000004E-05
DataValue, -6.8, -9.3131000000000006E-10, 3.4658E-05
DataValue, -6.6000000000000005, -9.0359000000000008E-10, 3.7648E-05
DataValue, -6.4, -8.7714E-10, 4.0688E-05
DataValue, -6.2, -8.502E-10, 4.379E-05
DataValue, -6, -8.2339000000000009E-10, 4.694E-05
DataValue, -5.8, -7.9701E-10, 5.0128E-05
DataValue, -5.6000000000000005, -7.7048E-10, 5.3342000000000005E-05
DataValue, -5.4, -7.4382E-10, 5.6586E-05
DataValue, -5.2, -7.1823E-10, 5.9836E-05
DataValue, -5, -6.9205E-10, 6.3082E-05
DataValue, -4.8, -6.658100000000001E-10, 6.634E-05
DataValue, -4.6000000000000005, -6.4041000000000007E-10, 6.9596E-05
DataValue, -4.4, -6.140900000000001E-10, 7.284E-05
DataValue, -4.2, -5.8807E-10, 7.6070000000000009E-05
DataValue, -4, -5.6286000000000006E-10, 7.9276E-05
DataValue, -3.8000000000000003, -5.3690000000000008E-10, 8.2466E-05
DataValue, -3.6, -5.1166000000000007E-10, 8.5622E-05
DataValue, -3.4, -4.8607000000000006E-10, 8.8758E-05
DataValue, -3.2, -4.6086000000000005E-10, 9.1842E-05
DataValue, -3, -4.3564000000000006E-10, 9.4916E-05
DataValue, -2.8000000000000003, -4.1096000000000005E-10, 9.7948E-05
DataValue, -2.6, -3.8617E-10, 0.000100934
DataValue, -2.4, -3.6116E-10, 0.000103878
DataValue, -2.2, -3.3682000000000003E-10, 0.00010679
DataValue, -2, -3.1316000000000003E-10, 0.00010966
DataValue, -1.8, -2.8920000000000005E-10, 0.00011247
DataValue, -1.6, -2.655E-10, 0.00011524
DataValue, -1.4000000000000001, -2.4208E-10, 0.00011798
DataValue, -1.2, -2.1898000000000003E-10, 0.00012068
DataValue, -1, -1.9614E-10, 0.00012330000000000002
DataValue, -0.8, -1.7391000000000002E-10, 0.0001259
DataValue, -0.6, -1.5134000000000002E-10, 0.00012844
DataValue, -0.4, -1.2978000000000002E-10, 0.00013096
DataValue, -0.2, -1.0803000000000001E-10, 0.00013340000000000002
DataValue, 0, -8.668E-11, 0.00013580000000000002
DataValue, -14, -2.4735E-09, 1.6122E-09
DataValue, -13.8, -2.3578E-09, 1.6015E-09
DataValue, -13.6, -2.3063E-09, 1.6393E-09
DataValue, -13.4, -2.2581E-09, 1.7988E-09
DataValue, -13.200000000000001, -2.2117E-09, 2.2391E-09
DataValue, -13, -2.1675E-09, 3.2842E-09
DataValue, -12.8, -2.1236E-09, 5.5521E-09
DataValue, -12.6, -2.0807E-09, 1.01676E-08
DataValue, -12.4, -2.049E-09, 1.7265999999999997E-08
DataValue, -12.200000000000001, -1.9983E-09, 3.3472799999999994E-08
DataValue, -12, -1.9567E-09, 6.0981599999999988E-08
DataValue, -11.8, -1.9178E-09, 1.0652E-07
DataValue, -11.6, -1.8773E-09, 1.7755999999999998E-07
DataValue, -11.4, -1.8366E-09, 2.8538E-07
DataValue, -11.200000000000001, -1.7984E-09, 4.4118E-07
DataValue, -11, -1.7593E-09, 6.591E-07
DataValue, -10.8, -1.7217E-09, 9.5412E-07
DataValue, -10.6, -1.6941E-09, 1.3036E-06
DataValue, -10.4, -1.6497E-09, 1.8120000000000002E-06
DataValue, -10.200000000000001, -1.612E-09, 2.4402000000000004E-06
DataValue, -10, -1.5751E-09, 3.2025000000000003E-06
DataValue, -9.8, -1.5388E-09, 4.1168E-06
DataValue, -9.6, -1.5039E-09, 5.1961E-06
DataValue, -9.4, -1.4687E-09, 6.4438000000000009E-06
DataValue, -9.2000000000000011, -1.4336E-09, 7.8677000000000009E-06
DataValue, -9, -1.3997E-09, 9.4746E-06
DataValue, -8.8, -1.3659E-09, 1.1253300000000001E-05
DataValue, -8.6, -1.3352E-09, 1.3144E-05
DataValue, -8.4, -1.3014E-09, 1.531E-05
DataValue, -8.2, -1.2685E-09, 1.7632E-05
DataValue, -8, -1.2356E-09, 2.0092E-05
DataValue, -7.8, -1.2036E-09, 2.2722E-05
DataValue, -7.6000000000000005, -1.1723E-09, 2.5486E-05
DataValue, -7.4, -1.1402E-09, 2.8380000000000003E-05
DataValue, -7.2, -1.1098E-09, 3.1388E-05
DataValue, -7, -1.0793E-09, 3.4518000000000004E-05
DataValue, -6.8, -1.0486E-09, 3.7742E-05
DataValue, -6.6000000000000005, -1.0189E-09, 4.1062E-05
DataValue, -6.4, -9.9228E-10, 4.4366E-05
DataValue, -6.2, -9.6246E-10, 4.7832E-05
DataValue, -6, -9.326E-10, 5.1342000000000004E-05
DataValue, -5.8, -9.0362E-10, 5.4898E-05
DataValue, -5.6000000000000005, -8.7475000000000011E-10, 5.85E-05
DataValue, -5.4, -8.4549E-10, 6.2122E-05
DataValue, -5.2, -8.1694000000000008E-10, 6.5764E-05
DataValue, -5, -7.8844E-10, 6.9402E-05
DataValue, -4.8, -7.5967E-10, 7.3058E-05
DataValue, -4.6000000000000005, -7.3132E-10, 7.6708E-05
DataValue, -4.4, -7.0298000000000009E-10, 8.0348E-05
DataValue, -4.2, -6.7452000000000007E-10, 8.3984E-05
DataValue, -4, -6.4616000000000007E-10, 8.7602E-05
DataValue, -3.8000000000000003, -6.1752000000000006E-10, 9.119E-05
DataValue, -3.6, -5.8954E-10, 9.475E-05
DataValue, -3.4, -5.6151000000000006E-10, 9.8276E-05
DataValue, -3.2, -5.3344000000000007E-10, 0.000101766
DataValue, -3, -5.056E-10, 0.000105228
DataValue, -2.8000000000000003, -4.7757E-10, 0.000108652
DataValue, -2.6, -4.5043E-10, 0.000112026
DataValue, -2.4, -4.2291000000000004E-10, 0.00011536000000000001
DataValue, -2.2, -3.9625000000000005E-10, 0.00011862000000000001
DataValue, -2, -3.6875000000000004E-10, 0.00012190000000000001
DataValue, -1.8, -3.4219000000000004E-10, 0.00012506
DataValue, -1.6, -3.1574000000000004E-10, 0.0001282
DataValue, -1.4000000000000001, -2.8959000000000003E-10, 0.00013128
DataValue, -1.2, -2.6353E-10, 0.00013434000000000002
DataValue, -1, -2.3792000000000004E-10, 0.00013734
DataValue, -0.8, -2.1246E-10, 0.00014026000000000002
DataValue, -0.6, -1.8730000000000002E-10, 0.00014316
DataValue, -0.4, -1.625E-10, 0.00014598
DataValue, -0.2, -1.3824E-10, 0.00014878000000000002
DataValue, 0, -1.1396000000000001E-10, 0.0001515
DataValue, -14, -2.7489E-09, 1.814E-09
DataValue, -13.8, -2.599E-09, 1.7989E-09
DataValue, -13.6, -2.54E-09, 1.8363E-09
DataValue, -13.4, -2.4861E-09, 1.9995E-09
DataValue, -13.200000000000001, -2.4348E-09, 2.4527E-09
DataValue, -13, -2.3862E-09, 3.5368E-09
DataValue, -12.8, -2.3382E-09, 5.8839E-09
DataValue, -12.6, -2.2918E-09, 1.0444999999999999E-08
DataValue, -12.4, -2.246E-09, 1.9672199999999997E-08
DataValue, -12.200000000000001, -2.2017E-09, 3.6200999999999994E-08
DataValue, -12, -2.1585E-09, 6.4561999999999993E-08
DataValue, -11.8, -2.1157E-09, 1.11E-07
DataValue, -11.6, -2.0707E-09, 1.852E-07
DataValue, -11.4, -2.0263E-09, 2.9615999999999997E-07
DataValue, -11.200000000000001, -1.9843E-09, 4.5703999999999997E-07
DataValue, -11, -1.9421E-09, 6.8278E-07
DataValue, -10.8, -1.9009E-09, 9.886E-07
DataValue, -10.6, -1.8745E-09, 1.3455E-06
DataValue, -10.4, -1.8241E-09, 1.8737000000000002E-06
DataValue, -10.200000000000001, -1.7822E-09, 2.5306000000000004E-06
DataValue, -10, -1.7438E-09, 3.3300000000000003E-06
DataValue, -9.8, -1.7044E-09, 4.2900000000000004E-06
DataValue, -9.6, -1.6656E-09, 5.4246000000000005E-06
DataValue, -9.4, -1.6274E-09, 6.744400000000001E-06
DataValue, -9.2000000000000011, -1.5897E-09, 8.257E-06
DataValue, -9, -1.5535E-09, 9.9610000000000017E-06
DataValue, -8.8, -1.518E-09, 1.18E-05
DataValue, -8.6, -1.4815E-09, 1.392E-05
DataValue, -8.4, -1.4456E-09, 1.6226E-05
DataValue, -8.2, -1.4104E-09, 1.8704E-05
DataValue, -8, -1.3749E-09, 2.1362E-05
DataValue, -7.8, -1.3403E-09, 2.4196E-05
DataValue, -7.6000000000000005, -1.3059E-09, 2.7188E-05
DataValue, -7.4, -1.2717E-09, 3.0336000000000002E-05
DataValue, -7.2, -1.2387E-09, 3.3602E-05
DataValue, -7, -1.2044E-09, 3.7022E-05
DataValue, -6.8, -1.1725E-09, 4.0542E-05
DataValue, -6.6000000000000005, -1.1394E-09, 4.4172E-05
DataValue, -6.4, -1.1077E-09, 4.7874E-05
DataValue, -6.2, -1.0752E-09, 5.1668E-05
DataValue, -6, -1.0428E-09, 5.5534E-05
DataValue, -5.8, -1.0108E-09, 5.9458E-05
DataValue, -5.6000000000000005, -9.8330000000000011E-10, 6.3346E-05
DataValue, -5.4, -9.5189000000000011E-10, 6.7354E-05
DataValue, -5.2, -9.2014000000000009E-10, 7.1376E-05
DataValue, -5, -8.89E-10, 7.5396000000000008E-05
DataValue, -4.8, -8.5837000000000011E-10, 7.945E-05
DataValue, -4.6000000000000005, -8.2669000000000007E-10, 8.3494E-05
DataValue, -4.4, -7.9528000000000007E-10, 8.754200000000001E-05
DataValue, -4.2, -7.6433000000000009E-10, 9.1572E-05
DataValue, -4, -7.332100000000001E-10, 9.558E-05
DataValue, -3.8000000000000003, -7.0238E-10, 9.957E-05
DataValue, -3.6, -6.7170000000000007E-10, 0.00010354
DataValue, -3.4, -6.4096E-10, 0.000107464
DataValue, -3.2, -6.1038E-10, 0.000111348
DataValue, -3, -5.7947000000000007E-10, 0.00011522000000000001
DataValue, -2.8000000000000003, -5.4944E-10, 0.00011902000000000001
DataValue, -2.6, -5.1884E-10, 0.0001228
DataValue, -2.4, -4.8895000000000005E-10, 0.0001265
DataValue, -2.2, -4.5902000000000003E-10, 0.00013016000000000001
DataValue, -2, -4.2927E-10, 0.00013378
DataValue, -1.8, -3.9920000000000003E-10, 0.00013734
DataValue, -1.6, -3.7016000000000004E-10, 0.00014084000000000001
DataValue, -1.4000000000000001, -3.4093000000000003E-10, 0.0001443
DataValue, -1.2, -3.1224E-10, 0.00014772
DataValue, -1, -2.8397E-10, 0.00015106
DataValue, -0.8, -2.5526E-10, 0.00015436
DataValue, -0.6, -2.2754000000000002E-10, 0.00015758000000000002
DataValue, -0.4, -2.0009E-10, 0.00016074
DataValue, -0.2, -1.7236E-10, 0.00016388
DataValue, 0, -1.4549E-10, 0.00016692
DataValue, -14, -3.0182E-09, 2.0224E-09
DataValue, -13.8, -2.8401E-09, 2.0027E-09
DataValue, -13.6, -2.7737E-09, 2.0398E-09
DataValue, -13.4, -2.7147E-09, 2.2072E-09
DataValue, -13.200000000000001, -2.6588E-09, 2.6822E-09
DataValue, -13, -2.6054E-09, 3.8161E-09
DataValue, -12.8, -2.5522E-09, 6.2815E-09
DataValue, -12.6, -2.5134E-09, 1.09572E-08
DataValue, -12.4, -2.455E-09, 2.0547999999999996E-08
DataValue, -12.200000000000001, -2.4059E-09, 3.7518999999999993E-08
DataValue, -12, -2.3579E-09, 6.7002199999999991E-08
DataValue, -11.8, -2.3148E-09, 1.1504E-07
DataValue, -11.6, -2.2645E-09, 1.9086E-07
DataValue, -11.4, -2.2176E-09, 3.06E-07
DataValue, -11.200000000000001, -2.1722E-09, 4.722E-07
DataValue, -11, -2.127E-09, 7.0488E-07
DataValue, -10.8, -2.0832E-09, 1.02068E-06
DataValue, -10.6, -2.0556E-09, 1.3856000000000001E-06
DataValue, -10.4, -1.9997E-09, 1.9332000000000004E-06
DataValue, -10.200000000000001, -1.9547E-09, 2.6127000000000004E-06
DataValue, -10, -1.9125E-09, 3.4393000000000003E-06
DataValue, -9.8, -1.8698E-09, 4.4380000000000005E-06
DataValue, -9.6, -1.8291E-09, 5.623E-06
DataValue, -9.4, -1.7882E-09, 7.0003000000000006E-06
DataValue, -9.2000000000000011, -1.7475E-09, 8.5819000000000016E-06
DataValue, -9, -1.708E-09, 1.03799E-05
DataValue, -8.8, -1.6712E-09, 1.2304000000000001E-05
DataValue, -8.6, -1.6313E-09, 1.4556000000000001E-05
DataValue, -8.4, -1.5926E-09, 1.7002E-05
DataValue, -8.2, -1.554E-09, 1.9642E-05
DataValue, -8, -1.5163E-09, 2.2478E-05
DataValue, -7.8, -1.4788E-09, 2.5502E-05
DataValue, -7.6000000000000005, -1.4421E-09, 2.8712000000000002E-05
DataValue, -7.4, -1.4054E-09, 3.2094E-05
DataValue, -7.2, -1.3693E-09, 3.5614E-05
DataValue, -7, -1.334E-09, 3.9292E-05
DataValue, -6.8, -1.2982E-09, 4.3102E-05
DataValue, -6.6000000000000005, -1.2626E-09, 4.7032E-05
DataValue, -6.4, -1.2273E-09, 5.1046E-05
DataValue, -6.2, -1.193E-09, 5.5176E-05
DataValue, -6, -1.1591E-09, 5.9382E-05
DataValue, -5.8, -1.1235E-09, 6.3642E-05
DataValue, -5.6000000000000005, -1.09E-09, 6.7968E-05
DataValue, -5.4, -1.056E-09, 7.2332E-05
DataValue, -5.2, -1.0225E-09, 7.6728E-05
DataValue, -5, -9.924E-10, 8.1070000000000008E-05
DataValue, -4.8, -9.5852000000000012E-10, 8.5508000000000009E-05
DataValue, -4.6000000000000005, -9.2517E-10, 8.9946000000000009E-05
DataValue, -4.4, -8.9105E-10, 9.4390000000000009E-05
DataValue, -4.2, -8.577900000000001E-10, 9.8814E-05
DataValue, -4, -8.2414000000000011E-10, 0.00010323
DataValue, -3.8000000000000003, -7.9096E-10, 0.000107624
DataValue, -3.6, -7.5704000000000011E-10, 0.000111982
DataValue, -3.4, -7.2368E-10, 0.00011630000000000001
DataValue, -3.2, -6.9066000000000007E-10, 0.00012056000000000001
DataValue, -3, -6.5735E-10, 0.00012482000000000001
DataValue, -2.8000000000000003, -6.236600000000001E-10, 0.00012902
DataValue, -2.6, -5.9077E-10, 0.00013322
DataValue, -2.4, -5.5814E-10, 0.0001373
DataValue, -2.2, -5.2548E-10, 0.00014136000000000002
DataValue, -2, -4.9263000000000009E-10, 0.00014532
DataValue, -1.8, -4.6071000000000006E-10, 0.0001493
DataValue, -1.6, -4.2842000000000006E-10, 0.00015316
DataValue, -1.4000000000000001, -3.9644000000000003E-10, 0.00015698
DataValue, -1.2, -3.6523000000000004E-10, 0.00016074
DataValue, -1, -3.3384E-10, 0.00016444000000000002
DataValue, -0.8, -3.0278E-10, 0.00016810000000000002
DataValue, -0.6, -2.7204E-10, 0.00017168
DataValue, -0.4, -2.4169E-10, 0.00017518
DataValue, -0.2, -2.1136E-10, 0.00017866
DataValue, 0, -1.8157000000000003E-10, 0.00018202000000000002
DataValue, -14, -3.322E-09, 2.237E-09
DataValue, -13.8, -3.0834E-09, 2.2112E-09
DataValue, -13.6, -3.0089E-09, 2.2449E-09
DataValue, -13.4, -2.9421E-09, 2.4153E-09
DataValue, -13.200000000000001, -2.881E-09, 2.8951E-09
DataValue, -13, -2.8221E-09, 4.0533E-09
DataValue, -12.8, -2.7657E-09, 6.5664E-09
DataValue, -12.6, -2.7262E-09, 1.12522E-08
DataValue, -12.4, -2.6604E-09, 2.10126E-08
DataValue, -12.200000000000001, -2.6067E-09, 3.8676999999999996E-08
DataValue, -12, -2.5545E-09, 6.86946E-08
DataValue, -11.8, -2.5097E-09, 1.1736E-07
DataValue, -11.6, -2.4563E-09, 1.954E-07
DataValue, -11.4, -2.4067E-09, 3.133E-07
DataValue, -11.200000000000001, -2.3581E-09, 4.8332E-07
DataValue, -11, -2.3096E-09, 7.2244E-07
DataValue, -10.8, -2.2611E-09, 1.04552E-06
DataValue, -10.6, -2.2352E-09, 1.4164000000000001E-06
DataValue, -10.4, -2.1726E-09, 1.9769E-06
DataValue, -10.200000000000001, -2.1256E-09, 2.6755000000000005E-06
DataValue, -10, -2.0785E-09, 3.5282000000000004E-06
DataValue, -9.8, -2.0345E-09, 4.5595E-06
DataValue, -9.6, -1.99E-09, 5.786E-06
DataValue, -9.4, -1.9458E-09, 7.2162000000000005E-06
DataValue, -9.2000000000000011, -1.9029E-09, 8.8607000000000014E-06
DataValue, -9, -1.86E-09, 1.0730900000000001E-05
DataValue, -8.8, -1.8242E-09, 1.2728E-05
DataValue, -8.6, -1.78E-09, 1.5088E-05
DataValue, -8.4, -1.738E-09, 1.7664000000000002E-05
DataValue, -8.2, -1.6975E-09, 2.0452E-05
DataValue, -8, -1.6565E-09, 2.3446000000000002E-05
DataValue, -7.8, -1.6174E-09, 2.6656E-05
DataValue, -7.6000000000000005, -1.5778E-09, 3.0064000000000002E-05
DataValue, -7.4, -1.5395E-09, 3.3654E-05
DataValue, -7.2, -1.5003E-09, 3.7416E-05
DataValue, -7, -1.4618E-09, 4.1348000000000005E-05
DataValue, -6.8, -1.4243E-09, 4.5428E-05
DataValue, -6.6000000000000005, -1.3862E-09, 4.9642000000000003E-05
DataValue, -6.4, -1.3493E-09, 5.3958E-05
DataValue, -6.2, -1.3119E-09, 5.8398E-05
DataValue, -6, -1.275E-09, 6.2932E-05
DataValue, -5.8, -1.2388E-09, 6.7532E-05
DataValue, -5.6000000000000005, -1.2021E-09, 7.2202E-05
DataValue, -5.4, -1.1658E-09, 7.693E-05
DataValue, -5.2, -1.1291E-09, 8.1702E-05
DataValue, -5, -1.0928E-09, 8.6472000000000008E-05
DataValue, -4.8, -1.0572E-09, 9.1292E-05
DataValue, -4.6000000000000005, -1.0212E-09, 9.6116E-05
DataValue, -4.4, -9.8848E-10, 0.00010087
DataValue, -4.2, -9.5211000000000014E-10, 0.00010568800000000001
DataValue, -4, -9.1604000000000008E-10, 0.000110504
DataValue, -3.8000000000000003, -8.8055E-10, 0.00011526
DataValue, -3.6, -8.4531E-10, 0.00012006000000000001
DataValue, -3.4, -8.0875E-10, 0.00012476000000000002
DataValue, -3.2, -7.737E-10, 0.00012942000000000002
DataValue, -3, -7.369E-10, 0.00013408000000000002
DataValue, -2.8000000000000003, -7.0154E-10, 0.00013868000000000002
DataValue, -2.6, -6.658E-10, 0.00014324000000000002
DataValue, -2.4, -6.3060000000000008E-10, 0.00014772
DataValue, -2.2, -5.9489E-10, 0.00015218
DataValue, -2, -5.597E-10, 0.00015654000000000002
DataValue, -1.8, -5.2488000000000005E-10, 0.00016086
DataValue, -1.6, -4.9033E-10, 0.0001651
DataValue, -1.4000000000000001, -4.5544000000000003E-10, 0.00016932
DataValue, -1.2, -4.2108E-10, 0.00017346
DataValue, -1, -3.8713000000000004E-10, 0.0001775
DataValue, -0.8, -3.5335E-10, 0.00018150000000000002
DataValue, -0.6, -3.1969E-10, 0.00018544
DataValue, -0.4, -2.8662000000000004E-10, 0.00018928
DataValue, -0.2, -2.5359E-10, 0.0001931
DataValue, 0, -2.2136000000000003E-10, 0.0001968
DataValue, -14, -3.6037E-09, 2.4534E-09
DataValue, -13.8, -3.3231E-09, 2.4228E-09
DataValue, -13.6, -3.2382E-09, 2.4531E-09
DataValue, -13.4, -3.1664E-09, 2.6257E-09
DataValue, -13.200000000000001, -3.1002E-09, 3.121E-09
DataValue, -13, -3.0376E-09, 4.3112E-09
DataValue, -12.8, -2.9776E-09, 6.9244E-09
DataValue, -12.6, -2.9379E-09, 1.1664E-08
DataValue, -12.4, -2.8651E-09, 2.1764399999999997E-08
DataValue, -12.200000000000001, -2.8088E-09, 3.9849599999999994E-08
DataValue, -12, -2.7533E-09, 7.0744799999999992E-08
DataValue, -11.8, -2.7066E-09, 1.2024E-07
DataValue, -11.6, -2.6481E-09, 2.0062E-07
DataValue, -11.4, -2.5943E-09, 3.2036E-07
DataValue, -11.200000000000001, -2.542E-09, 4.9384E-07
DataValue, -11, -2.4908E-09, 7.3766E-07
DataValue, -10.8, -2.441E-09, 1.06784E-06
DataValue, -10.6, -2.4168999999999998E-09, 1.4464000000000003E-06
DataValue, -10.4, -2.3477E-09, 2.0186E-06
DataValue, -10.200000000000001, -2.2962E-09, 2.7322000000000003E-06
DataValue, -10, -2.2479E-09, 3.6081000000000002E-06
DataValue, -9.8, -2.1998E-09, 4.6666E-06
DataValue, -9.6, -2.1528E-09, 5.927000000000001E-06
DataValue, -9.4, -2.1068E-09, 7.4079000000000007E-06
DataValue, -9.2000000000000011, -2.0613E-09, 9.1094000000000012E-06
DataValue, -9, -2.016E-09, 1.1046600000000002E-05
DataValue, -8.8, -1.9791E-09, 1.3108E-05
DataValue, -8.6, -1.9305E-09, 1.5568E-05
DataValue, -8.4, -1.8854E-09, 1.8264E-05
DataValue, -8.2, -1.8419E-09, 2.1184E-05
DataValue, -8, -1.7995E-09, 2.4316000000000002E-05
DataValue, -7.8, -1.7567E-09, 2.7692000000000002E-05
DataValue, -7.6000000000000005, -1.7149E-09, 3.1282E-05
DataValue, -7.4, -1.6729E-09, 3.5082E-05
DataValue, -7.2, -1.6319E-09, 3.9056E-05
DataValue, -7, -1.592E-09, 4.3230000000000005E-05
DataValue, -6.8, -1.5516E-09, 4.757E-05
DataValue, -6.6000000000000005, -1.5118E-09, 5.2052E-05
DataValue, -6.4, -1.4716E-09, 5.6666E-05
DataValue, -6.2, -1.4327E-09, 6.141E-05
DataValue, -6, -1.3938E-09, 6.6244E-05
DataValue, -5.8, -1.3541E-09, 7.1188E-05
DataValue, -5.6000000000000005, -1.3149E-09, 7.619E-05
DataValue, -5.4, -1.2766E-09, 8.1276E-05
DataValue, -5.2, -1.2375E-09, 8.6396E-05
DataValue, -5, -1.1994E-09, 9.1536E-05
DataValue, -4.8, -1.1603E-09, 9.673E-05
DataValue, -4.6000000000000005, -1.1225E-09, 0.000101926
DataValue, -4.4, -1.084E-09, 0.000107136
DataValue, -4.2, -1.046E-09, 0.000112346
DataValue, -4, -1.0079E-09, 0.00011750000000000001
DataValue, -3.8000000000000003, -9.7311000000000017E-10, 0.00012266
DataValue, -3.6, -9.3435E-10, 0.00012780000000000002
DataValue, -3.4, -8.9626000000000007E-10, 0.00013294
DataValue, -3.2, -8.5759E-10, 0.00013798
DataValue, -3, -8.1938E-10, 0.00014302
DataValue, -2.8000000000000003, -7.8108000000000006E-10, 0.00014800000000000002
DataValue, -2.6, -7.4323E-10, 0.00015296
DataValue, -2.4, -7.0556000000000009E-10, 0.00015782
DataValue, -2.2, -6.6777000000000006E-10, 0.00016264
DataValue, -2, -6.2958E-10, 0.00016746
DataValue, -1.8, -5.9233000000000006E-10, 0.00017212
DataValue, -1.6, -5.5487000000000007E-10, 0.00017678
DataValue, -1.4000000000000001, -5.1785E-10, 0.00018132
DataValue, -1.2, -4.8126000000000005E-10, 0.00018582
DataValue, -1, -4.4434000000000004E-10, 0.00019024000000000002
DataValue, -0.8, -4.0788000000000004E-10, 0.00019458000000000002
DataValue, -0.6, -3.7166000000000004E-10, 0.0001989
DataValue, -0.4, -3.3565E-10, 0.00020308000000000001
DataValue, -0.2, -3.0014E-10, 0.00020720000000000002
DataValue, 0, -2.6449000000000003E-10, 0.0002113
DataValue, -14, -3.9039E-09, 2.6775E-09
DataValue, -13.8, -3.5631E-09, 2.6382E-09
DataValue, -13.6, -3.4703E-09, 2.6644E-09
DataValue, -13.4, -3.3896E-09, 2.8345E-09
DataValue, -13.200000000000001, -3.3179E-09, 3.341E-09
DataValue, -13, -3.2505E-09, 4.5646E-09
DataValue, -12.8, -3.1854E-09, 7.2437E-09
DataValue, -12.6, -3.1456E-09, 1.1995199999999998E-08
DataValue, -12.4, -3.0652E-09, 2.2286399999999997E-08
DataValue, -12.200000000000001, -3.0065E-09, 4.0681199999999996E-08
DataValue, -12, -2.9481E-09, 7.23402E-08
DataValue, -11.8, -2.899E-09, 1.2258E-07
DataValue, -11.6, -2.8366E-09, 2.042E-07
DataValue, -11.4, -2.7797E-09, 3.2645999999999997E-07
DataValue, -11.200000000000001, -2.7238E-09, 5.0351999999999995E-07
DataValue, -11, -2.6694E-09, 7.5244E-07
DataValue, -10.8, -2.6174E-09, 1.08898E-06
DataValue, -10.6, -2.5941E-09, 1.4739000000000002E-06
DataValue, -10.4, -2.5176E-09, 2.0573E-06
DataValue, -10.200000000000001, -2.464E-09, 2.7887E-06
DataValue, -10, -2.4134E-09, 3.6805E-06
DataValue, -9.8, -2.3641E-09, 4.7666E-06
DataValue, -9.6, -2.3131E-09, 6.0559000000000008E-06
DataValue, -9.4, -2.2654E-09, 7.5688000000000011E-06
DataValue, -9.2000000000000011, -2.2172E-09, 9.3162E-06
DataValue, -9, -2.1696E-09, 1.13141E-05
DataValue, -8.8, -2.1308E-09, 1.342E-05
DataValue, -8.6, -2.0797E-09, 1.597E-05
DataValue, -8.4, -2.0326E-09, 1.8758000000000002E-05
DataValue, -8.2, -1.9863E-09, 2.1802000000000002E-05
DataValue, -8, -1.9401E-09, 2.5070000000000002E-05
DataValue, -7.8, -1.8958E-09, 2.8598E-05
DataValue, -7.6000000000000005, -1.8517E-09, 3.2348E-05
DataValue, -7.4, -1.8078E-09, 3.633E-05
DataValue, -7.2, -1.7645E-09, 4.0518E-05
DataValue, -7, -1.7214E-09, 4.4922E-05
DataValue, -6.8, -1.6789E-09, 4.9494000000000004E-05
DataValue, -6.6000000000000005, -1.6365E-09, 5.4236E-05
DataValue, -6.4, -1.595E-09, 5.9114000000000004E-05
DataValue, -6.2, -1.5529E-09, 6.4136E-05
DataValue, -6, -1.5119E-09, 6.9286E-05
DataValue, -5.8, -1.4698E-09, 7.454E-05
DataValue, -5.6000000000000005, -1.4298E-09, 7.9878E-05
DataValue, -5.4, -1.3885E-09, 8.5296E-05
DataValue, -5.2, -1.3479E-09, 9.0782E-05
DataValue, -5, -1.3076E-09, 9.6278E-05
DataValue, -4.8, -1.267E-09, 0.00010182
DataValue, -4.6000000000000005, -1.2261E-09, 0.000107396
DataValue, -4.4, -1.1851E-09, 0.00011298800000000001
DataValue, -4.2, -1.1445E-09, 0.00011854000000000001
DataValue, -4, -1.1049E-09, 0.00012414000000000001
DataValue, -3.8000000000000003, -1.0639E-09, 0.00012972
DataValue, -3.6, -1.0227E-09, 0.00013528000000000002
DataValue, -3.4, -9.8551E-10, 0.0001407
DataValue, -3.2, -9.4462E-10, 0.00014616
DataValue, -3, -9.0410000000000011E-10, 0.00015158
DataValue, -2.8000000000000003, -8.631900000000001E-10, 0.00015698
