
SetupTitle, IdVg
PrimitiveTest, I/V Sweep
DataValue, 3.8000000000000003, 9.763E-11, 1.2376E-05
DataValue, 4, 1.0339E-10, 1.241E-05
DataValue, 4.2, 1.0863E-10, 1.2412E-05
DataValue, 4.4, 1.1372000000000001E-10, 1.2516E-05
DataValue, 4.6000000000000005, 1.1853E-10, 1.253E-05
DataValue, 4.8, 1.2249E-10, 1.2648E-05
DataValue, 5, 1.2694E-10, 1.2644000000000001E-05
DataValue, 5.2, 1.3101000000000002E-10, 1.2650000000000001E-05
DataValue, 5.4, 1.3454E-10, 1.2674000000000001E-05
DataValue, 5.6000000000000005, 1.3811E-10, 1.27E-05
DataValue, 5.8, 1.4158000000000002E-10, 1.2744E-05
DataValue, 6, 1.4515E-10, 1.2766000000000001E-05
DataValue, 6.2, 1.4772E-10, 1.2858000000000001E-05
DataValue, 6.4, 1.5035E-10, 1.2796E-05
DataValue, 6.6000000000000005, 1.5271E-10, 1.2916E-05
DataValue, 6.8, 1.5508000000000002E-10, 1.2922000000000001E-05
DataValue, 7, 1.5697E-10, 1.2960000000000001E-05
DataValue, 7.2, 1.5891000000000002E-10, 1.2996E-05
DataValue, 7.4, 1.6048000000000002E-10, 1.3008E-05
DataValue, 7.6000000000000005, 1.62E-10, 1.3056E-05
DataValue, 7.8, 1.6365000000000002E-10, 1.3082000000000001E-05
DataValue, 8, 1.6528000000000002E-10, 1.3036E-05
DataValue, -14, -9.3519000000000016E-10, 6.3625000000000005E-10
DataValue, -13.8, -8.9566000000000009E-10, 6.1801E-10
DataValue, -13.6, -8.7206000000000009E-10, 6.0104E-10
DataValue, -13.4, -8.5094000000000006E-10, 5.8663000000000007E-10
DataValue, -13.200000000000001, -8.2997000000000008E-10, 5.7261000000000005E-10
DataValue, -13, -8.1060000000000008E-10, 5.6080000000000007E-10
DataValue, -12.8, -7.9243E-10, 5.5124000000000005E-10
DataValue, -12.6, -7.7427000000000006E-10, 5.4745E-10
DataValue, -12.4, -7.5761E-10, 5.5397E-10
DataValue, -12.200000000000001, -7.4194E-10, 5.8502E-10
DataValue, -12, -7.2691E-10, 6.658700000000001E-10
DataValue, -11.8, -7.1210000000000005E-10, 8.4476000000000009E-10
DataValue, -11.6, -7.0723E-10, 1.1466E-09
DataValue, -11.4, -6.8488E-10, 1.8746E-09
DataValue, -11.200000000000001, -6.7053000000000006E-10, 3.1942E-09
DataValue, -11, -6.5634E-10, 5.5381E-09
DataValue, -10.8, -6.4311000000000007E-10, 9.4279E-09
DataValue, -10.6, -6.3774E-10, 1.4155799999999999E-08
DataValue, -10.4, -6.1733000000000008E-10, 2.41354E-08
DataValue, -10.200000000000001, -6.0373E-10, 3.9315199999999996E-08
DataValue, -10, -5.9052E-10, 6.1074199999999992E-08
DataValue, -9.8, -5.7718000000000007E-10, 9.2077599999999991E-08
DataValue, -9.6, -5.6776E-10, 1.3024E-07
DataValue, -9.4, -5.5165000000000005E-10, 1.9048E-07
DataValue, -9.2000000000000011, -5.3881E-10, 2.6753999999999997E-07
DataValue, -9, -5.2599000000000006E-10, 3.6618E-07
DataValue, -8.8, -5.1337000000000006E-10, 4.8844E-07
DataValue, -8.6, -5.0023E-10, 6.3713999999999995E-07
DataValue, -8.4, -4.8833E-10, 8.1602E-07
DataValue, -8.2, -4.7578000000000009E-10, 1.02332E-06
DataValue, -8, -4.6889E-10, 1.2314000000000002E-06
DataValue, -7.8, -4.5248E-10, 1.5119E-06
DataValue, -7.6000000000000005, -4.4036E-10, 1.8141000000000001E-06
DataValue, -7.4, -4.2875000000000004E-10, 2.1406000000000003E-06
DataValue, -7.2, -4.1679E-10, 2.4861000000000002E-06
DataValue, -7, -4.0501000000000003E-10, 2.8541000000000003E-06
DataValue, -6.8, -3.9391000000000004E-10, 3.2347E-06
DataValue, -6.6000000000000005, -3.8266000000000005E-10, 3.6289000000000005E-06
DataValue, -6.4, -3.7160000000000004E-10, 4.0267000000000008E-06
DataValue, -6.2, -3.6041000000000005E-10, 4.4381000000000008E-06
DataValue, -6, -3.4942E-10, 4.8421000000000006E-06
DataValue, -5.8, -3.3898E-10, 5.2461000000000005E-06
DataValue, -5.6000000000000005, -3.2819000000000003E-10, 5.6702E-06
DataValue, -5.4, -3.1801E-10, 6.0691000000000009E-06
DataValue, -5.2, -3.07E-10, 6.4440000000000005E-06
DataValue, -5, -2.9678000000000003E-10, 6.8505000000000007E-06
DataValue, -4.8, -2.8665000000000004E-10, 7.2129000000000009E-06
DataValue, -4.6000000000000005, -2.7606000000000003E-10, 7.5738000000000011E-06
DataValue, -4.4, -2.6577E-10, 7.9321000000000015E-06
DataValue, -4.2, -2.5586000000000003E-10, 8.2645E-06
DataValue, -4, -2.4583E-10, 8.6147E-06
DataValue, -3.8000000000000003, -2.355E-10, 8.9185000000000011E-06
DataValue, -3.6, -2.2543000000000002E-10, 9.2406000000000009E-06
DataValue, -3.4, -2.1540000000000003E-10, 9.5110000000000009E-06
DataValue, -3.2, -2.0532000000000002E-10, 9.7983E-06
DataValue, -3, -1.9539E-10, 1.0070400000000001E-05
DataValue, -2.8000000000000003, -1.8526000000000002E-10, 1.0313100000000001E-05
DataValue, -2.6, -1.7528000000000001E-10, 1.0580300000000001E-05
DataValue, -2.4, -1.6532E-10, 1.07903E-05
DataValue, -2.2, -1.5527000000000002E-10, 1.1019400000000002E-05
DataValue, -2, -1.4500000000000002E-10, 1.1214900000000002E-05
DataValue, -1.8, -1.3525E-10, 1.1439100000000002E-05
DataValue, -1.6, -1.2576000000000001E-10, 1.1596E-05
DataValue, -1.4000000000000001, -1.1544E-10, 1.1818000000000001E-05
DataValue, -1.2, -1.0653E-10, 1.2062E-05
DataValue, -1, -9.6180000000000011E-11, 1.2178000000000001E-05
DataValue, -0.8, -8.6670000000000009E-11, 1.2342E-05
DataValue, -0.6, -7.723E-11, 1.257E-05
DataValue, -0.4, -6.8340000000000006E-11, 1.2692E-05
DataValue, -0.2, -5.842E-11, 1.2820000000000001E-05
DataValue, 0, -4.949E-11, 1.3036E-05
DataValue, 0.2, -4.032E-11, 1.309E-05
DataValue, 0.4, -3.1880000000000004E-11, 1.327E-05
DataValue, 0.6, -2.2410000000000003E-11, 1.3296000000000001E-05
DataValue, 0.8, -1.3550000000000001E-11, 1.3456000000000001E-05
DataValue, 1, -5.0600000000000007E-12, 1.3558000000000001E-05
DataValue, 1.2, 4.13E-12, 1.3656000000000001E-05
DataValue, 1.4000000000000001, 1.2240000000000001E-11, 1.3732E-05
DataValue, 1.6, 2.056E-11, 1.3842E-05
DataValue, 1.8, 2.904E-11, 1.3924000000000001E-05
DataValue, 2, 3.7090000000000005E-11, 1.4052E-05
DataValue, 2.2, 4.5210000000000005E-11, 1.411E-05
DataValue, 2.4, 5.32E-11, 1.4190000000000001E-05
DataValue, 2.6, 6.1140000000000008E-11, 1.425E-05
DataValue, 2.8000000000000003, 6.914E-11, 1.4326E-05
DataValue, 3, 7.6390000000000007E-11, 1.449E-05
DataValue, 3.2, 8.396E-11, 1.4462E-05
DataValue, 3.4, 9.1470000000000008E-11, 1.4534E-05
DataValue, 3.6, 9.836000000000001E-11, 1.4642E-05
DataValue, 3.8000000000000003, 1.0461000000000001E-10, 1.4694E-05
DataValue, 4, 1.1177E-10, 1.4736000000000001E-05
DataValue, 4.2, 1.1763E-10, 1.4758E-05
DataValue, 4.4, 1.2358E-10, 1.483E-05
DataValue, 4.6000000000000005, 1.2908E-10, 1.487E-05
DataValue, 4.8, 1.3424000000000002E-10, 1.4914E-05
DataValue, 5, 1.3909E-10, 1.4906000000000001E-05
DataValue, 5.2, 1.4390000000000002E-10, 1.4966E-05
DataValue, 5.4, 1.4881E-10, 1.5102E-05
DataValue, 5.6000000000000005, 1.5304000000000002E-10, 1.5126E-05
DataValue, 5.8, 1.5726E-10, 1.521E-05
DataValue, 6, 1.6101000000000002E-10, 1.5082E-05
DataValue, 6.2, 1.6408000000000002E-10, 1.5236000000000001E-05
DataValue, 6.4, 1.6806E-10, 1.519E-05
DataValue, 6.6000000000000005, 1.7121000000000002E-10, 1.5232000000000001E-05
DataValue, 6.8, 1.7423E-10, 1.5284E-05
DataValue, 7, 1.7694E-10, 1.537E-05
DataValue, 7.2, 1.792E-10, 1.5454E-05
DataValue, 7.4, 1.8160000000000002E-10, 1.5452E-05
DataValue, 7.6000000000000005, 1.8364000000000002E-10, 1.5432E-05
DataValue, 7.8, 1.8570000000000002E-10, 1.554E-05
DataValue, 8, 1.8797000000000002E-10, 1.546E-05
DataValue, -14, -1.0505E-09, 7.2433E-10
DataValue, -13.8, -1.003E-09, 7.0253000000000005E-10
DataValue, -13.6, -9.7321E-10, 6.8042E-10
DataValue, -13.4, -9.4712000000000014E-10, 6.6155000000000006E-10
DataValue, -13.200000000000001, -9.2303000000000007E-10, 6.4563000000000008E-10
DataValue, -13, -8.9991E-10, 6.3071000000000009E-10
DataValue, -12.8, -8.7815000000000012E-10, 6.1948E-10
DataValue, -12.6, -8.5884000000000011E-10, 6.1464000000000006E-10
DataValue, -12.4, -8.3919000000000008E-10, 6.1977E-10
DataValue, -12.200000000000001, -8.2066E-10, 6.5145000000000006E-10
DataValue, -12, -8.0335E-10, 7.3464000000000006E-10
DataValue, -11.8, -7.8670000000000009E-10, 9.2190000000000009E-10
DataValue, -11.6, -7.8496E-10, 1.2171E-09
DataValue, -11.4, -7.559900000000001E-10, 2.0022E-09
DataValue, -11.200000000000001, -7.4055000000000009E-10, 3.3965E-09
DataValue, -11, -7.2514E-10, 5.8168E-09
DataValue, -10.8, -7.1052E-10, 9.892E-09
DataValue, -10.6, -7.0542E-10, 1.4731799999999998E-08
DataValue, -10.4, -6.817200000000001E-10, 2.52376E-08
DataValue, -10.200000000000001, -6.6686E-10, 4.08462E-08
DataValue, -10, -6.5214000000000009E-10, 6.4062599999999988E-08
DataValue, -9.8, -6.3788000000000008E-10, 9.67386E-08
DataValue, -9.6, -6.2832000000000006E-10, 1.3662E-07
DataValue, -9.4, -6.1042E-10, 1.9933999999999998E-07
DataValue, -9.2000000000000011, -5.9538000000000007E-10, 2.811E-07
DataValue, -9, -5.819200000000001E-10, 3.845E-07
DataValue, -8.8, -5.6785000000000006E-10, 5.1492E-07
DataValue, -8.6, -5.5405000000000007E-10, 6.7366E-07
DataValue, -8.4, -5.4064E-10, 8.6393999999999994E-07
DataValue, -8.2, -5.2721000000000009E-10, 1.08692E-06
DataValue, -8, -5.228E-10, 1.3054E-06
DataValue, -7.8, -5.0224E-10, 1.6089000000000002E-06
DataValue, -7.6000000000000005, -4.8903E-10, 1.9442000000000004E-06
DataValue, -7.4, -4.7592E-10, 2.3042000000000003E-06
DataValue, -7.2, -4.6321000000000005E-10, 2.6929E-06
DataValue, -7, -4.5078E-10, 3.1026E-06
DataValue, -6.8, -4.3848E-10, 3.5359000000000003E-06
DataValue, -6.6000000000000005, -4.2618E-10, 3.9801E-06
DataValue, -6.4, -4.1405000000000003E-10, 4.437E-06
DataValue, -6.2, -4.0229E-10, 4.9021000000000009E-06
DataValue, -6, -3.9129000000000005E-10, 5.3835E-06
DataValue, -5.8, -3.7861000000000005E-10, 5.8324E-06
DataValue, -5.6000000000000005, -3.6754E-10, 6.2834000000000007E-06
DataValue, -5.4, -3.5601000000000005E-10, 6.7343000000000009E-06
DataValue, -5.2, -3.4494000000000005E-10, 7.245400000000001E-06
DataValue, -5, -3.3318000000000003E-10, 7.6632000000000014E-06
DataValue, -4.8, -3.2270000000000003E-10, 8.1179E-06
DataValue, -4.6000000000000005, -3.1112E-10, 8.5313E-06
DataValue, -4.4, -2.999E-10, 8.9462E-06
DataValue, -4.2, -2.8862000000000003E-10, 9.3263E-06
DataValue, -4, -2.7757E-10, 9.686400000000001E-06
DataValue, -3.8000000000000003, -2.6694E-10, 1.0097800000000002E-05
DataValue, -3.6, -2.557E-10, 1.0450800000000002E-05
DataValue, -3.4, -2.4465000000000003E-10, 1.08118E-05
DataValue, -3.2, -2.3385E-10, 1.1161500000000002E-05
DataValue, -3, -2.2240000000000003E-10, 1.14052E-05
DataValue, -2.8000000000000003, -2.1187000000000001E-10, 1.1712E-05
DataValue, -2.6, -2.0129E-10, 1.1972E-05
DataValue, -2.4, -1.9035000000000002E-10, 1.23E-05
DataValue, -2.2, -1.7914000000000001E-10, 1.2604E-05
DataValue, -2, -1.6839000000000003E-10, 1.2896E-05
DataValue, -1.8, -1.5701E-10, 1.3068000000000001E-05
DataValue, -1.6, -1.4676000000000002E-10, 1.337E-05
DataValue, -1.4000000000000001, -1.3603000000000002E-10, 1.358E-05
DataValue, -1.2, -1.2553E-10, 1.3808E-05
DataValue, -1, -1.1425E-10, 1.3978E-05
DataValue, -0.8, -1.0417000000000001E-10, 1.417E-05
DataValue, -0.6, -9.3340000000000011E-11, 1.4390000000000001E-05
DataValue, -0.4, -8.316E-11, 1.4596E-05
DataValue, -0.2, -7.2550000000000011E-11, 1.4766E-05
DataValue, 0, -6.2410000000000007E-11, 1.4918E-05
DataValue, 0.2, -5.262E-11, 1.5046000000000001E-05
DataValue, 0.4, -4.246E-11, 1.5174E-05
DataValue, 0.6, -3.2460000000000003E-11, 1.5392E-05
DataValue, 0.8, -2.28E-11, 1.552E-05
DataValue, 1, -1.2860000000000001E-11, 1.5654E-05
DataValue, 1.2, -3.3600000000000002E-12, 1.578E-05
DataValue, 1.4000000000000001, 6.4900000000000008E-12, 1.5896E-05
DataValue, 1.6, 1.5580000000000003E-11, 1.6028E-05
DataValue, 1.8, 2.4990000000000002E-11, 1.611E-05
DataValue, 2, 3.4110000000000006E-11, 1.6204E-05
DataValue, 2.2, 4.3140000000000006E-11, 1.6348E-05
DataValue, 2.4, 5.248E-11, 1.646E-05
DataValue, 2.6, 6.115E-11, 1.6516E-05
DataValue, 2.8000000000000003, 6.983E-11, 1.6616E-05
DataValue, 3, 7.8400000000000008E-11, 1.6678000000000002E-05
DataValue, 3.2, 8.6940000000000012E-11, 1.6844E-05
DataValue, 3.4, 9.518E-11, 1.687E-05
DataValue, 3.6, 1.0239000000000001E-10, 1.6866E-05
DataValue, 3.8000000000000003, 1.1044000000000001E-10, 1.7028E-05
DataValue, 4, 1.175E-10, 1.7148E-05
DataValue, 4.2, 1.2511000000000002E-10, 1.7182E-05
DataValue, 4.4, 1.3138000000000002E-10, 1.724E-05
DataValue, 4.6000000000000005, 1.3775000000000002E-10, 1.734E-05
DataValue, 4.8, 1.4415000000000001E-10, 1.7254E-05
DataValue, 5, 1.5002000000000002E-10, 1.7398000000000002E-05
DataValue, 5.2, 1.5567000000000002E-10, 1.7436E-05
DataValue, 5.4, 1.6073000000000002E-10, 1.7504E-05
DataValue, 5.6000000000000005, 1.6569000000000002E-10, 1.7556E-05
DataValue, 5.8, 1.7095000000000002E-10, 1.7648E-05
DataValue, 6, 1.754E-10, 1.7734E-05
DataValue, 6.2, 1.7995E-10, 1.78E-05
DataValue, 6.4, 1.8402E-10, 1.772E-05
DataValue, 6.6000000000000005, 1.882E-10, 1.7876E-05
DataValue, 6.8, 1.9208000000000002E-10, 1.7814E-05
DataValue, 7, 1.9556000000000002E-10, 1.793E-05
DataValue, 7.2, 1.9885000000000002E-10, 1.7966E-05
DataValue, 7.4, 2.0155000000000002E-10, 1.8026E-05
DataValue, 7.6000000000000005, 2.0492000000000003E-10, 1.804E-05
DataValue, 7.8, 2.0746000000000003E-10, 1.8012E-05
DataValue, 8, 2.0987000000000002E-10, 1.806E-05
DataValue, -14, -1.1647E-09, 8.1147000000000009E-10
DataValue, -13.8, -1.1072E-09, 7.8584E-10
DataValue, -13.6, -1.0758E-09, 7.6270000000000006E-10
DataValue, -13.4, -1.0474E-09, 7.4180000000000006E-10
DataValue, -13.200000000000001, -1.0198E-09, 7.2248000000000007E-10
DataValue, -13, -9.9097000000000015E-10, 7.0317000000000006E-10
DataValue, -12.8, -9.6601E-10, 6.8886E-10
DataValue, -12.6, -9.4161E-10, 6.8138000000000008E-10
DataValue, -12.4, -9.2005E-10, 6.8620000000000007E-10
DataValue, -12.200000000000001, -8.9960000000000008E-10, 7.1711E-10
DataValue, -12, -8.8003000000000011E-10, 8.0359E-10
DataValue, -11.8, -8.6115000000000007E-10, 1.00084E-09
DataValue, -11.6, -8.6101000000000011E-10, 1.2923E-09
DataValue, -11.4, -8.2636E-10, 2.086E-09
DataValue, -11.200000000000001, -8.091200000000001E-10, 3.5229E-09
DataValue, -11, -7.9189E-10, 6.0439E-09
DataValue, -10.8, -7.7628E-10, 1.0039599999999999E-08
DataValue, -10.6, -7.6034000000000009E-10, 1.68778E-08
DataValue, -10.4, -7.4480000000000005E-10, 2.7513399999999998E-08
DataValue, -10.200000000000001, -7.2891E-10, 4.37598E-08
DataValue, -10, -7.1388E-10, 6.7511999999999989E-08
DataValue, -9.8, -6.989E-10, 1.012074E-07
DataValue, -9.6, -6.8961000000000006E-10, 1.4048E-07
DataValue, -9.4, -6.6886E-10, 2.0598E-07
DataValue, -9.2000000000000011, -6.5280000000000006E-10, 2.9078E-07
DataValue, -9, -6.3748000000000006E-10, 3.9848E-07
DataValue, -8.8, -6.228400000000001E-10, 5.3292E-07
DataValue, -8.6, -6.082800000000001E-10, 7.016E-07
DataValue, -8.4, -5.9366E-10, 9.019E-07
DataValue, -8.2, -5.7992E-10, 1.1190000000000002E-06
DataValue, -8, -5.6615000000000006E-10, 1.4002000000000002E-06
DataValue, -7.8, -5.5158000000000007E-10, 1.7151E-06
DataValue, -7.6000000000000005, -5.3738000000000006E-10, 2.0666000000000003E-06
DataValue, -7.4, -5.2337E-10, 2.4571E-06
DataValue, -7.2, -5.1046E-10, 2.8772E-06
DataValue, -7, -4.9641E-10, 3.3282E-06
DataValue, -6.8, -4.8312000000000009E-10, 3.8051E-06
DataValue, -6.6000000000000005, -4.7042E-10, 4.3011E-06
DataValue, -6.4, -4.5779000000000003E-10, 4.8173000000000004E-06
DataValue, -6.2, -4.4530000000000005E-10, 5.3385000000000006E-06
DataValue, -6, -4.3229E-10, 5.8622E-06
DataValue, -5.8, -4.1945000000000004E-10, 6.4103E-06
DataValue, -5.6000000000000005, -4.0768000000000003E-10, 6.9562E-06
DataValue, -5.4, -3.9511000000000004E-10, 7.4758000000000005E-06
DataValue, -5.2, -3.8281000000000005E-10, 7.999E-06
DataValue, -5, -3.7065E-10, 8.5111E-06
DataValue, -4.8, -3.5884E-10, 9.0235000000000009E-06
DataValue, -4.6000000000000005, -3.4691000000000005E-10, 9.5051000000000015E-06
DataValue, -4.4, -3.3465000000000003E-10, 9.9707000000000009E-06
DataValue, -4.2, -3.2277E-10, 1.0435100000000001E-05
DataValue, -4, -3.1087000000000003E-10, 1.0869600000000002E-05
DataValue, -3.8000000000000003, -2.9965000000000005E-10, 1.13187E-05
DataValue, -3.6, -2.8734E-10, 1.168E-05
DataValue, -3.4, -2.7595E-10, 1.2138E-05
DataValue, -3.2, -2.6417000000000003E-10, 1.2546E-05
DataValue, -3, -2.5185E-10, 1.291E-05
DataValue, -2.8000000000000003, -2.4010000000000003E-10, 1.3234E-05
DataValue, -2.6, -2.2855000000000003E-10, 1.364E-05
DataValue, -2.4, -2.1655000000000002E-10, 1.3982000000000001E-05
DataValue, -2.2, -2.0452E-10, 1.4294E-05
DataValue, -2, -1.9263E-10, 1.4582E-05
DataValue, -1.8, -1.8123E-10, 1.4876000000000001E-05
DataValue, -1.6, -1.6902E-10, 1.5080000000000001E-05
DataValue, -1.4000000000000001, -1.5727000000000002E-10, 1.5402E-05
DataValue, -1.2, -1.4570000000000002E-10, 1.5692E-05
DataValue, -1, -1.3404E-10, 1.5902E-05
DataValue, -0.8, -1.2277E-10, 1.615E-05
DataValue, -0.6, -1.1093000000000001E-10, 1.6428E-05
DataValue, -0.4, -9.9790000000000012E-11, 1.6574E-05
DataValue, -0.2, -8.8290000000000013E-11, 1.6868000000000002E-05
DataValue, 0, -7.688000000000001E-11, 1.7042E-05
DataValue, 0.2, -6.601E-11, 1.7186E-05
DataValue, 0.4, -5.495E-11, 1.7472E-05
DataValue, 0.6, -4.4090000000000006E-11, 1.7574E-05
DataValue, 0.8, -3.307E-11, 1.7758000000000002E-05
DataValue, 1, -2.283E-11, 1.7966E-05
DataValue, 1.2, -1.181E-11, 1.8032E-05
DataValue, 1.4000000000000001, -9.7000000000000011E-13, 1.8244E-05
DataValue, 1.6, 9.05E-12, 1.8346E-05
DataValue, 1.8, 1.9730000000000003E-11, 1.8508E-05
DataValue, 2, 2.954E-11, 1.868E-05
DataValue, 2.2, 3.963E-11, 1.8732E-05
DataValue, 2.4, 4.9580000000000005E-11, 1.8884E-05
DataValue, 2.6, 5.951000000000001E-11, 1.9076E-05
DataValue, 2.8000000000000003, 6.928E-11, 1.9056000000000002E-05
DataValue, 3, 7.844E-11, 1.9202E-05
DataValue, 3.2, 8.8100000000000011E-11, 1.935E-05
DataValue, 3.4, 9.7E-11, 1.9412E-05
DataValue, 3.6, 1.0587E-10, 1.9452E-05
DataValue, 3.8000000000000003, 1.1481000000000002E-10, 1.9620000000000002E-05
DataValue, 4, 1.2257000000000002E-10, 1.9656E-05
DataValue, 4.2, 1.3046E-10, 1.9704E-05
DataValue, 4.4, 1.3750000000000002E-10, 1.9822E-05
DataValue, 4.6000000000000005, 1.452E-10, 1.9956E-05
DataValue, 4.8, 1.5208E-10, 2.0004E-05
DataValue, 5, 1.5892E-10, 2.0028000000000002E-05
DataValue, 5.2, 1.6514E-10, 2.0178000000000002E-05
DataValue, 5.4, 1.7084E-10, 2.0206E-05
DataValue, 5.6000000000000005, 1.7653E-10, 2.0252000000000002E-05
DataValue, 5.8, 1.8260000000000002E-10, 2.0378E-05
DataValue, 6, 1.8818000000000002E-10, 2.0382000000000002E-05
DataValue, 6.2, 1.9357E-10, 2.0484000000000002E-05
DataValue, 6.4, 1.9807000000000002E-10, 2.0462E-05
DataValue, 6.6000000000000005, 2.0324000000000001E-10, 2.0446E-05
DataValue, 6.8, 2.0801000000000001E-10, 2.058E-05
DataValue, 7, 2.1182000000000002E-10, 2.0606000000000002E-05
DataValue, 7.2, 2.1638E-10, 2.0686E-05
DataValue, 7.4, 2.2029000000000002E-10, 2.073E-05
DataValue, 7.6000000000000005, 2.2396000000000002E-10, 2.0836000000000002E-05
DataValue, 7.8, 2.2745000000000003E-10, 2.078E-05
DataValue, 8, 2.3078000000000003E-10, 2.088E-05
DataValue, -14, -1.2854E-09, 9.0657000000000011E-10
DataValue, -13.8, -1.2162E-09, 8.7637E-10
DataValue, -13.6, -1.1813E-09, 8.4926E-10
DataValue, -13.4, -1.1485E-09, 8.2455000000000011E-10
DataValue, -13.200000000000001, -1.1174E-09, 8.0129E-10
DataValue, -13, -1.0865E-09, 7.8081E-10
DataValue, -12.8, -1.0586E-09, 7.6340000000000007E-10
DataValue, -12.6, -1.0317E-09, 7.5272000000000006E-10
DataValue, -12.4, -1.0056E-09, 7.5312000000000008E-10
DataValue, -12.200000000000001, -9.7956E-10, 7.767E-10
DataValue, -12, -9.5683E-10, 8.6035E-10
DataValue, -11.8, -9.3447E-10, 1.0512E-09
DataValue, -11.6, -9.3581E-10, 1.3336E-09
DataValue, -11.4, -8.951E-10, 2.1171E-09
DataValue, -11.200000000000001, -8.7635000000000008E-10, 3.538E-09
DataValue, -11, -8.5812E-10, 6.038E-09
DataValue, -10.8, -8.3983000000000009E-10, 1.02891E-08
DataValue, -10.6, -8.3789000000000009E-10, 1.53254E-08
DataValue, -10.4, -8.0599E-10, 2.6248599999999997E-08
DataValue, -10.200000000000001, -7.8840000000000009E-10, 4.2666799999999997E-08
DataValue, -10, -7.7179000000000008E-10, 6.65742E-08
DataValue, -9.8, -7.552800000000001E-10, 1.0099899999999999E-07
DataValue, -9.6, -7.464E-10, 1.4202E-07
DataValue, -9.4, -7.2363E-10, 2.0844E-07
DataValue, -9.2000000000000011, -7.0663000000000007E-10, 2.9526E-07
DataValue, -9, -6.8973000000000006E-10, 4.0612E-07
DataValue, -8.8, -6.7431E-10, 5.4508E-07
DataValue, -8.6, -6.585900000000001E-10, 7.1682E-07
DataValue, -8.4, -6.4287000000000008E-10, 9.2415999999999993E-07
DataValue, -8.2, -6.3196000000000006E-10, 1.1490000000000001E-06
DataValue, -8, -6.1332E-10, 1.4448000000000001E-06
DataValue, -7.8, -5.9809E-10, 1.7780000000000002E-06
DataValue, -7.6000000000000005, -5.8323000000000006E-10, 2.1545000000000003E-06
DataValue, -7.4, -5.6891000000000005E-10, 2.5722E-06
DataValue, -7.2, -5.5457000000000008E-10, 3.0249000000000005E-06
DataValue, -7, -5.4038E-10, 3.5142E-06
DataValue, -6.8, -5.2575000000000007E-10, 4.0351000000000006E-06
DataValue, -6.6000000000000005, -5.1215E-10, 4.5738E-06
DataValue, -6.4, -4.979E-10, 5.1406E-06
DataValue, -6.2, -4.8449E-10, 5.7205000000000005E-06
DataValue, -6, -4.7119E-10, 6.3137E-06
DataValue, -5.8, -4.5779000000000003E-10, 6.9064000000000005E-06
DataValue, -5.6000000000000005, -4.4527000000000006E-10, 7.5249000000000006E-06
DataValue, -5.4, -4.3134000000000003E-10, 8.1024E-06
DataValue, -5.2, -4.1951000000000003E-10, 8.7023000000000014E-06
DataValue, -5, -4.0659000000000004E-10, 9.2985E-06
DataValue, -4.8, -3.9331E-10, 9.87E-06
DataValue, -4.6000000000000005, -3.8085000000000003E-10, 1.0409000000000002E-05
DataValue, -4.4, -3.6754E-10, 1.0959300000000002E-05
DataValue, -4.2, -3.555E-10, 1.1442E-05
DataValue, -4, -3.4310000000000004E-10, 1.1958E-05
DataValue, -3.8000000000000003, -3.3008E-10, 1.2466E-05
DataValue, -3.6, -3.1806000000000004E-10, 1.2980000000000001E-05
DataValue, -3.4, -3.0493E-10, 1.3436E-05
DataValue, -3.2, -2.9240000000000004E-10, 1.3902E-05
DataValue, -3, -2.7990000000000004E-10, 1.4334E-05
DataValue, -2.8000000000000003, -2.67E-10, 1.4722E-05
DataValue, -2.6, -2.5419000000000003E-10, 1.516E-05
DataValue, -2.4, -2.4178E-10, 1.5558E-05
DataValue, -2.2, -2.2949000000000003E-10, 1.592E-05
DataValue, -2, -2.1718000000000002E-10, 1.631E-05
DataValue, -1.8, -2.0468E-10, 1.6612E-05
DataValue, -1.6, -1.9160000000000002E-10, 1.6950000000000002E-05
DataValue, -1.4000000000000001, -1.7906000000000003E-10, 1.7224E-05
DataValue, -1.2, -1.6664E-10, 1.752E-05
DataValue, -1, -1.543E-10, 1.7820000000000002E-05
DataValue, -0.8, -1.4158000000000002E-10, 1.8074E-05
DataValue, -0.6, -1.2935E-10, 1.8414E-05
DataValue, -0.4, -1.1716E-10, 1.8748E-05
DataValue, -0.2, -1.0456000000000001E-10, 1.895E-05
DataValue, 0, -9.3070000000000008E-11, 1.9198E-05
DataValue, 0.2, -8.101E-11, 1.9422E-05
DataValue, 0.4, -6.874E-11, 1.9596E-05
DataValue, 0.6, -5.714E-11, 1.9858000000000002E-05
DataValue, 0.8, -4.515E-11, 2.0014000000000002E-05
DataValue, 1, -3.3600000000000005E-11, 2.0214E-05
DataValue, 1.2, -2.2190000000000003E-11, 2.0398E-05
DataValue, 1.4000000000000001, -1.0410000000000001E-11, 2.0616E-05
DataValue, 1.6, 9.000000000000001E-13, 2.0656E-05
DataValue, 1.8, 1.1930000000000001E-11, 2.092E-05
DataValue, 2, 2.3020000000000002E-11, 2.1102000000000002E-05
DataValue, 2.2, 3.39E-11, 2.1202E-05
DataValue, 2.4, 4.505E-11, 2.1374000000000002E-05
DataValue, 2.6, 5.5630000000000006E-11, 2.1552E-05
DataValue, 2.8000000000000003, 6.62E-11, 2.168E-05
DataValue, 3, 7.681E-11, 2.1796E-05
DataValue, 3.2, 8.713E-11, 2.185E-05
