
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, -7.2, -3.0537E-10, 3.9508E-06, 3.9508E-06, 3.0537E-10
DataValue, -7, -2.9317000000000003E-10, 4.0297000000000006E-06, 4.0297000000000006E-06, 2.9317000000000003E-10
DataValue, -6.8, -2.8115E-10, 4.1101000000000007E-06, 4.1101000000000007E-06, 2.8115E-10
DataValue, -6.6000000000000005, -2.6989000000000004E-10, 4.2084E-06, 4.2084E-06, 2.6989000000000004E-10
DataValue, -6.4, -2.5766E-10, 4.2741E-06, 4.2741E-06, 2.5766E-10
DataValue, -6.2, -2.4666E-10, 4.3941000000000008E-06, 4.3941000000000008E-06, 2.4666E-10
DataValue, -6, -2.3593000000000003E-10, 4.4695E-06, 4.4695E-06, 2.3593000000000003E-10
DataValue, -5.8, -2.2518000000000002E-10, 4.5416000000000007E-06, 4.5416000000000007E-06, 2.2518000000000002E-10
DataValue, -5.6000000000000005, -2.1487000000000003E-10, 4.6147E-06, 4.6147E-06, 2.1487000000000003E-10
DataValue, -5.4, -2.0439E-10, 4.6728E-06, 4.6728E-06, 2.0439E-10
DataValue, -5.2, -1.9430000000000002E-10, 4.7327000000000004E-06, 4.7327000000000004E-06, 1.9430000000000002E-10
DataValue, -5, -1.8514000000000002E-10, 4.7974000000000009E-06, 4.7974000000000009E-06, 1.8514000000000002E-10
DataValue, -4.8, -1.7534E-10, 4.8635E-06, 4.8635E-06, 1.7534E-10
DataValue, -4.6000000000000005, -1.6661E-10, 4.9097000000000006E-06, 4.9097000000000006E-06, 1.6661E-10
DataValue, -4.4, -1.5742E-10, 4.9572000000000006E-06, 4.9572000000000006E-06, 1.5742E-10
DataValue, -4.2, -1.4866E-10, 4.9936000000000008E-06, 4.9936000000000008E-06, 1.4866E-10
DataValue, -4, -1.4018E-10, 5.0515000000000007E-06, 5.0515000000000007E-06, 1.4018E-10
DataValue, -14, -9.353E-10, 1.295E-09, 1.295E-09, 9.353E-10
DataValue, -13.8, -9.0737E-10, 2.4914E-09, 2.4914E-09, 9.0737E-10
DataValue, -13.6, -8.8218E-10, 5.0074E-09, 5.0074E-09, 8.8218E-10
DataValue, -13.4, -8.5769000000000006E-10, 9.8393E-09, 9.8393E-09, 8.5769000000000006E-10
DataValue, -13.200000000000001, -8.3638000000000006E-10, 1.7312799999999997E-08, 1.7312799999999997E-08, 8.3638000000000006E-10
DataValue, -13, -8.1031000000000007E-10, 3.1937799999999994E-08, 3.1937799999999994E-08, 8.1031000000000007E-10
DataValue, -12.8, -7.8796E-10, 5.4654199999999992E-08, 5.4654199999999992E-08, 7.8796E-10
DataValue, -12.6, -7.6508E-10, 8.8485799999999992E-08, 8.8485799999999992E-08, 7.6508E-10
DataValue, -12.4, -7.4382E-10, 1.3352E-07, 1.3352E-07, 7.4382E-10
DataValue, -12.200000000000001, -7.2243000000000006E-10, 2.0028E-07, 2.0028E-07, 7.2243000000000006E-10
DataValue, -12, -7.0054E-10, 2.8544E-07, 2.8544E-07, 7.0054E-10
DataValue, -11.8, -6.7999E-10, 3.92E-07, 3.92E-07, 6.7999E-10
DataValue, -11.6, -6.5992E-10, 5.2132E-07, 5.2132E-07, 6.5992E-10
DataValue, -11.4, -6.3877000000000006E-10, 6.71E-07, 6.71E-07, 6.3877000000000006E-10
DataValue, -11.200000000000001, -6.2019E-10, 8.4356E-07, 8.4356E-07, 6.2019E-10
DataValue, -11, -6.0123E-10, 1.0345799999999999E-06, 1.0345799999999999E-06, 6.0123E-10
DataValue, -10.8, -5.8240000000000008E-10, 1.2403000000000002E-06, 1.2403000000000002E-06, 5.8240000000000008E-10
DataValue, -10.6, -5.6350000000000007E-10, 1.4644000000000001E-06, 1.4644000000000001E-06, 5.6350000000000007E-10
DataValue, -10.4, -5.4579E-10, 1.6923E-06, 1.6923E-06, 5.4579E-10
DataValue, -10.200000000000001, -5.2768000000000008E-10, 1.9219E-06, 1.9219E-06, 5.2768000000000008E-10
DataValue, -10, -5.1030000000000009E-10, 2.1362000000000004E-06, 2.1362000000000004E-06, 5.1030000000000009E-10
DataValue, -9.8, -4.9369000000000008E-10, 2.3814E-06, 2.3814E-06, 4.9369000000000008E-10
DataValue, -9.6, -4.7749000000000007E-10, 2.584E-06, 2.584E-06, 4.7749000000000007E-10
DataValue, -9.4, -4.6141E-10, 2.8303000000000002E-06, 2.8303000000000002E-06, 4.6141E-10
DataValue, -9.2000000000000011, -4.4523E-10, 3.0371E-06, 3.0371E-06, 4.4523E-10
DataValue, -9, -4.2961000000000003E-10, 3.2181E-06, 3.2181E-06, 4.2961000000000003E-10
DataValue, -8.8, -4.1493000000000003E-10, 3.4566000000000005E-06, 3.4566000000000005E-06, 4.1493000000000003E-10
DataValue, -8.6, -4.0025000000000004E-10, 3.6504000000000002E-06, 3.6504000000000002E-06, 4.0025000000000004E-10
DataValue, -8.4, -3.8583000000000005E-10, 3.8186E-06, 3.8186E-06, 3.8583000000000005E-10
DataValue, -8.2, -3.7168000000000005E-10, 4.0506000000000007E-06, 4.0506000000000007E-06, 3.7168000000000005E-10
DataValue, -8, -3.5733000000000005E-10, 4.1866000000000007E-06, 4.1866000000000007E-06, 3.5733000000000005E-10
DataValue, -7.8, -3.4418000000000005E-10, 4.3711E-06, 4.3711E-06, 3.4418000000000005E-10
DataValue, -7.6000000000000005, -3.3138000000000005E-10, 4.5049000000000007E-06, 4.5049000000000007E-06, 3.3138000000000005E-10
DataValue, -7.4, -3.1829000000000005E-10, 4.6582000000000006E-06, 4.6582000000000006E-06, 3.1829000000000005E-10
DataValue, -7.2, -3.0617000000000004E-10, 4.7992000000000006E-06, 4.7992000000000006E-06, 3.0617000000000004E-10
DataValue, -7, -2.9419000000000005E-10, 4.9196E-06, 4.9196E-06, 2.9419000000000005E-10
DataValue, -6.8, -2.8146000000000003E-10, 5.0473000000000008E-06, 5.0473000000000008E-06, 2.8146000000000003E-10
DataValue, -6.6000000000000005, -2.7E-10, 5.1549E-06, 5.1549E-06, 2.7E-10
DataValue, -6.4, -2.5899E-10, 5.2775000000000007E-06, 5.2775000000000007E-06, 2.5899E-10
DataValue, -6.2, -2.476E-10, 5.3951E-06, 5.3951E-06, 2.476E-10
DataValue, -6, -2.3703E-10, 5.4859E-06, 5.4859E-06, 2.3703E-10
DataValue, -5.8, -2.2589E-10, 5.5875E-06, 5.5875E-06, 2.2589E-10
DataValue, -5.6000000000000005, -2.1572E-10, 5.6729E-06, 5.6729E-06, 2.1572E-10
DataValue, -5.4, -2.0594000000000002E-10, 5.7812000000000007E-06, 5.7812000000000007E-06, 2.0594000000000002E-10
DataValue, -5.2, -1.9611E-10, 5.8396000000000008E-06, 5.8396000000000008E-06, 1.9611E-10
DataValue, -5, -1.8615000000000002E-10, 5.9164000000000006E-06, 5.9164000000000006E-06, 1.8615000000000002E-10
DataValue, -4.8, -1.7677000000000003E-10, 6.0089E-06, 6.0089E-06, 1.7677000000000003E-10
DataValue, -4.6000000000000005, -1.6784E-10, 6.0691000000000009E-06, 6.0691000000000009E-06, 1.6784E-10
DataValue, -4.4, -1.5903000000000002E-10, 6.1373000000000005E-06, 6.1373000000000005E-06, 1.5903000000000002E-10
DataValue, -4.2, -1.5013E-10, 6.2038000000000006E-06, 6.2038000000000006E-06, 1.5013E-10
DataValue, -4, -1.4177000000000002E-10, 6.2668000000000007E-06, 6.2668000000000007E-06, 1.4177000000000002E-10
DataValue, -14, -9.2837000000000007E-10, 1.3302E-09, 1.3302E-09, 9.2837000000000007E-10
DataValue, -13.8, -9.0212000000000009E-10, 2.5813999999999998E-09, 2.5813999999999998E-09, 9.0212000000000009E-10
DataValue, -13.6, -8.7834000000000009E-10, 5.2115E-09, 5.2115E-09, 8.7834000000000009E-10
DataValue, -13.4, -8.5443E-10, 1.02638E-08, 1.02638E-08, 8.5443E-10
DataValue, -13.200000000000001, -8.3333000000000006E-10, 1.8016799999999998E-08, 1.8016799999999998E-08, 8.3333000000000006E-10
DataValue, -13, -8.0690000000000008E-10, 3.32992E-08, 3.32992E-08, 8.0690000000000008E-10
DataValue, -12.8, -7.8403E-10, 5.6917399999999995E-08, 5.6917399999999995E-08, 7.8403E-10
DataValue, -12.6, -7.6305000000000007E-10, 9.2299999999999986E-08, 9.2299999999999986E-08, 7.6305000000000007E-10
DataValue, -12.4, -7.4083E-10, 1.3934E-07, 1.3934E-07, 7.4083E-10
DataValue, -12.200000000000001, -7.1938000000000005E-10, 2.0951999999999999E-07, 2.0951999999999999E-07, 7.1938000000000005E-10
DataValue, -12, -6.9772E-10, 3.0068E-07, 3.0068E-07, 6.9772E-10
DataValue, -11.8, -6.7748E-10, 4.1546E-07, 4.1546E-07, 6.7748E-10
DataValue, -11.6, -6.572400000000001E-10, 5.5722E-07, 5.5722E-07, 6.572400000000001E-10
DataValue, -11.4, -6.3699000000000009E-10, 7.2288E-07, 7.2288E-07, 6.3699000000000009E-10
DataValue, -11.200000000000001, -6.1775000000000006E-10, 9.1669999999999994E-07, 9.1669999999999994E-07, 6.1775000000000006E-10
DataValue, -11, -5.9855000000000007E-10, 1.1307E-06, 1.1307E-06, 5.9855000000000007E-10
DataValue, -10.8, -5.8008E-10, 1.3646000000000002E-06, 1.3646000000000002E-06, 5.8008E-10
DataValue, -10.6, -5.6179000000000008E-10, 1.6083000000000001E-06, 1.6083000000000001E-06, 5.6179000000000008E-10
DataValue, -10.4, -5.4361E-10, 1.8812E-06, 1.8812E-06, 5.4361E-10
DataValue, -10.200000000000001, -5.2651000000000008E-10, 2.1486E-06, 2.1486E-06, 5.2651000000000008E-10
DataValue, -10, -5.0946E-10, 2.4256E-06, 2.4256E-06, 5.0946E-10
DataValue, -9.8, -4.9281000000000008E-10, 2.6954E-06, 2.6954E-06, 4.9281000000000008E-10
DataValue, -9.6, -4.7501E-10, 2.9687000000000005E-06, 2.9687000000000005E-06, 4.7501E-10
DataValue, -9.4, -4.6015000000000006E-10, 3.2384E-06, 3.2384E-06, 4.6015000000000006E-10
DataValue, -9.2000000000000011, -4.4454000000000005E-10, 3.4973000000000004E-06, 3.4973000000000004E-06, 4.4454000000000005E-10
DataValue, -9, -4.2819000000000005E-10, 3.7613000000000003E-06, 3.7613000000000003E-06, 4.2819000000000005E-10
DataValue, -8.8, -4.1359E-10, 4.0064E-06, 4.0064E-06, 4.1359E-10
DataValue, -8.6, -3.9962E-10, 4.2705E-06, 4.2705E-06, 3.9962E-10
DataValue, -8.4, -3.8533000000000005E-10, 4.4825000000000007E-06, 4.4825000000000007E-06, 3.8533000000000005E-10
DataValue, -8.2, -3.7117E-10, 4.6958000000000008E-06, 4.6958000000000008E-06, 3.7117E-10
DataValue, -8, -3.5737000000000003E-10, 4.8989000000000006E-06, 4.8989000000000006E-06, 3.5737000000000003E-10
DataValue, -7.8, -3.4391E-10, 5.1227E-06, 5.1227E-06, 3.4391E-10
DataValue, -7.6000000000000005, -3.3122E-10, 5.3155E-06, 5.3155E-06, 3.3122E-10
DataValue, -7.4, -3.1846E-10, 5.4791000000000006E-06, 5.4791000000000006E-06, 3.1846E-10
DataValue, -7.2, -3.0591000000000003E-10, 5.664E-06, 5.664E-06, 3.0591000000000003E-10
DataValue, -7, -2.9404E-10, 5.834E-06, 5.834E-06, 2.9404E-10
DataValue, -6.8, -2.8236000000000005E-10, 5.9878000000000005E-06, 5.9878000000000005E-06, 2.8236000000000005E-10
DataValue, -6.6000000000000005, -2.7052E-10, 6.1299E-06, 6.1299E-06, 2.7052E-10
DataValue, -6.4, -2.5928E-10, 6.2723000000000009E-06, 6.2723000000000009E-06, 2.5928E-10
DataValue, -6.2, -2.4833E-10, 6.4201000000000006E-06, 6.4201000000000006E-06, 2.4833E-10
DataValue, -6, -2.3743000000000003E-10, 6.5519000000000007E-06, 6.5519000000000007E-06, 2.3743000000000003E-10
DataValue, -5.8, -2.2691000000000002E-10, 6.6553000000000005E-06, 6.6553000000000005E-06, 2.2691000000000002E-10
DataValue, -5.6000000000000005, -2.166E-10, 6.7889E-06, 6.7889E-06, 2.166E-10
DataValue, -5.4, -2.0695000000000002E-10, 6.8839E-06, 6.8839E-06, 2.0695000000000002E-10
DataValue, -5.2, -1.9689E-10, 6.9821000000000005E-06, 6.9821000000000005E-06, 1.9689E-10
DataValue, -5, -1.8733000000000001E-10, 7.1231000000000005E-06, 7.1231000000000005E-06, 1.8733000000000001E-10
DataValue, -4.8, -1.7819E-10, 7.2107000000000011E-06, 7.2107000000000011E-06, 1.7819E-10
DataValue, -4.6000000000000005, -1.6924E-10, 7.2935000000000006E-06, 7.2935000000000006E-06, 1.6924E-10
DataValue, -4.4, -1.5997000000000002E-10, 7.4126000000000008E-06, 7.4126000000000008E-06, 1.5997000000000002E-10
DataValue, -4.2, -1.5173E-10, 7.4753000000000011E-06, 7.4753000000000011E-06, 1.5173E-10
DataValue, -4, -1.4355E-10, 7.5648000000000008E-06, 7.5648000000000008E-06, 1.4355E-10
DataValue, -14, -9.268300000000001E-10, 1.3588E-09, 1.3588E-09, 9.268300000000001E-10
DataValue, -13.8, -8.9949000000000006E-10, 2.6656E-09, 2.6656E-09, 8.9949000000000006E-10
DataValue, -13.6, -8.7477000000000007E-10, 5.3779E-09, 5.3779E-09, 8.7477000000000007E-10
DataValue, -13.4, -8.503300000000001E-10, 1.061E-08, 1.061E-08, 8.503300000000001E-10
DataValue, -13.200000000000001, -8.3007000000000011E-10, 1.8593999999999998E-08, 1.8593999999999998E-08, 8.3007000000000011E-10
DataValue, -13, -8.0441E-10, 3.4206599999999995E-08, 3.4206599999999995E-08, 8.0441E-10
DataValue, -12.8, -7.8195000000000008E-10, 5.8728599999999994E-08, 5.8728599999999994E-08, 7.8195000000000008E-10
DataValue, -12.6, -7.6036E-10, 9.5224599999999986E-08, 9.5224599999999986E-08, 7.6036E-10
DataValue, -12.4, -7.3928000000000006E-10, 1.4336E-07, 1.4336E-07, 7.3928000000000006E-10
DataValue, -12.200000000000001, -7.1761000000000007E-10, 2.1672E-07, 2.1672E-07, 7.1761000000000007E-10
DataValue, -12, -6.9709E-10, 3.1176E-07, 3.1176E-07, 6.9709E-10
DataValue, -11.8, -6.7653E-10, 4.3264E-07, 4.3264E-07, 6.7653E-10
DataValue, -11.6, -6.564E-10, 5.8302E-07, 5.8302E-07, 6.564E-10
DataValue, -11.4, -6.3684E-10, 7.6284E-07, 7.6284E-07, 6.3684E-10
DataValue, -11.200000000000001, -6.1657000000000007E-10, 9.7244E-07, 9.7244E-07, 6.1657000000000007E-10
DataValue, -11, -5.977E-10, 1.2019E-06, 1.2019E-06, 5.977E-10
DataValue, -10.8, -5.7908E-10, 1.4663E-06, 1.4663E-06, 5.7908E-10
DataValue, -10.6, -5.6223E-10, 1.7585000000000002E-06, 1.7585000000000002E-06, 5.6223E-10
DataValue, -10.4, -5.4353000000000009E-10, 2.0577000000000002E-06, 2.0577000000000002E-06, 5.4353000000000009E-10
DataValue, -10.200000000000001, -5.2646000000000006E-10, 2.368E-06, 2.368E-06, 5.2646000000000006E-10
DataValue, -10, -5.1016E-10, 2.6815E-06, 2.6815E-06, 5.1016E-10
DataValue, -9.8, -4.9184E-10, 2.9958E-06, 2.9958E-06, 4.9184E-10
DataValue, -9.6, -4.7635E-10, 3.3162000000000005E-06, 3.3162000000000005E-06, 4.7635E-10
DataValue, -9.4, -4.6092000000000005E-10, 3.6361000000000002E-06, 3.6361000000000002E-06, 4.6092000000000005E-10
DataValue, -9.2000000000000011, -4.4552000000000003E-10, 3.9413000000000007E-06, 3.9413000000000007E-06, 4.4552000000000003E-10
DataValue, -9, -4.2938E-10, 4.2407000000000008E-06, 4.2407000000000008E-06, 4.2938E-10
DataValue, -8.8, -4.1537000000000003E-10, 4.5582000000000007E-06, 4.5582000000000007E-06, 4.1537000000000003E-10
DataValue, -8.6, -4.005E-10, 4.8559E-06, 4.8559E-06, 4.005E-10
DataValue, -8.4, -3.8638E-10, 5.1316E-06, 5.1316E-06, 3.8638E-10
DataValue, -8.2, -3.7271000000000005E-10, 5.4002E-06, 5.4002E-06, 3.7271000000000005E-10
DataValue, -8, -3.5880000000000004E-10, 5.6601E-06, 5.6601E-06, 3.5880000000000004E-10
DataValue, -7.8, -3.4572E-10, 5.903800000000001E-06, 5.903800000000001E-06, 3.4572E-10
DataValue, -7.6000000000000005, -3.3251E-10, 6.137900000000001E-06, 6.137900000000001E-06, 3.3251E-10
DataValue, -7.4, -3.2012000000000003E-10, 6.3568000000000007E-06, 6.3568000000000007E-06, 3.2012000000000003E-10
DataValue, -7.2, -3.0814000000000003E-10, 6.5691E-06, 6.5691E-06, 3.0814000000000003E-10
DataValue, -7, -2.9547E-10, 6.758300000000001E-06, 6.758300000000001E-06, 2.9547E-10
DataValue, -6.8, -2.8376E-10, 6.9748000000000005E-06, 6.9748000000000005E-06, 2.8376E-10
DataValue, -6.6000000000000005, -2.7176E-10, 7.1638000000000008E-06, 7.1638000000000008E-06, 2.7176E-10
DataValue, -6.4, -2.6091000000000003E-10, 7.3467E-06, 7.3467E-06, 2.6091000000000003E-10
DataValue, -6.2, -2.4923000000000003E-10, 7.5161000000000008E-06, 7.5161000000000008E-06, 2.4923000000000003E-10
DataValue, -6, -2.387E-10, 7.648300000000001E-06, 7.648300000000001E-06, 2.387E-10
DataValue, -5.8, -2.2884E-10, 7.809800000000001E-06, 7.809800000000001E-06, 2.2884E-10
DataValue, -5.6000000000000005, -2.1859000000000002E-10, 7.9692000000000016E-06, 7.9692000000000016E-06, 2.1859000000000002E-10
DataValue, -5.4, -2.0838E-10, 8.1307000000000016E-06, 8.1307000000000016E-06, 2.0838E-10
DataValue, -5.2, -1.9882000000000002E-10, 8.225E-06, 8.225E-06, 1.9882000000000002E-10
DataValue, -5, -1.8954000000000003E-10, 8.3545000000000011E-06, 8.3545000000000011E-06, 1.8954000000000003E-10
DataValue, -4.8, -1.8016E-10, 8.4862E-06, 8.4862E-06, 1.8016E-10
DataValue, -4.6000000000000005, -1.7094E-10, 8.5956000000000012E-06, 8.5956000000000012E-06, 1.7094E-10
DataValue, -4.4, -1.6238E-10, 8.711E-06, 8.711E-06, 1.6238E-10
DataValue, -4.2, -1.5326000000000002E-10, 8.8288000000000009E-06, 8.8288000000000009E-06, 1.5326000000000002E-10
DataValue, -4, -1.4579000000000002E-10, 9.0084000000000017E-06, 9.0084000000000017E-06, 1.4579000000000002E-10
DataValue, -14, -9.2679000000000006E-10, 1.3971E-09, 1.3971E-09, 9.2679000000000006E-10
DataValue, -13.8, -9.0120000000000005E-10, 2.7437E-09, 2.7437E-09, 9.0120000000000005E-10
DataValue, -13.6, -8.7672E-10, 5.5879E-09, 5.5879E-09, 8.7672E-10
DataValue, -13.4, -8.5320000000000011E-10, 1.0919399999999999E-08, 1.0919399999999999E-08, 8.5320000000000011E-10
DataValue, -13.200000000000001, -8.2978000000000011E-10, 2.0451999999999997E-08, 2.0451999999999997E-08, 8.2978000000000011E-10
DataValue, -13, -8.0707000000000009E-10, 3.6394999999999996E-08, 3.6394999999999996E-08, 8.0707000000000009E-10
DataValue, -12.8, -7.8464000000000009E-10, 6.1425399999999991E-08, 6.1425399999999991E-08, 7.8464000000000009E-10
DataValue, -12.6, -7.6199000000000007E-10, 9.8962599999999989E-08, 9.8962599999999989E-08, 7.6199000000000007E-10
DataValue, -12.4, -7.406E-10, 1.4792E-07, 1.4792E-07, 7.406E-10
DataValue, -12.200000000000001, -7.1925000000000008E-10, 2.2363999999999998E-07, 2.2363999999999998E-07, 7.1925000000000008E-10
DataValue, -12, -6.9848000000000005E-10, 3.233E-07, 3.233E-07, 6.9848000000000005E-10
DataValue, -11.8, -6.786100000000001E-10, 4.4984E-07, 4.4984E-07, 6.786100000000001E-10
DataValue, -11.6, -6.5803000000000005E-10, 6.0774E-07, 6.0774E-07, 6.5803000000000005E-10
DataValue, -11.4, -6.3907E-10, 7.9892E-07, 7.9892E-07, 6.3907E-10
DataValue, -11.200000000000001, -6.1939000000000007E-10, 1.02256E-06, 1.02256E-06, 6.1939000000000007E-10
DataValue, -11, -6.0079000000000005E-10, 1.2671000000000001E-06, 1.2671000000000001E-06, 6.0079000000000005E-10
DataValue, -10.8, -5.8222000000000008E-10, 1.5623E-06, 1.5623E-06, 5.8222000000000008E-10
DataValue, -10.6, -5.6395E-10, 1.8776000000000002E-06, 1.8776000000000002E-06, 5.6395E-10
DataValue, -10.4, -5.4595000000000006E-10, 2.2114E-06, 2.2114E-06, 5.4595000000000006E-10
DataValue, -10.200000000000001, -5.2868000000000008E-10, 2.5615000000000004E-06, 2.5615000000000004E-06, 5.2868000000000008E-10
DataValue, -10, -5.1161000000000006E-10, 2.9240000000000003E-06, 2.9240000000000003E-06, 5.1161000000000006E-10
DataValue, -9.8, -4.9443E-10, 3.2885000000000004E-06, 3.2885000000000004E-06, 4.9443E-10
DataValue, -9.6, -4.7928E-10, 3.6598000000000005E-06, 3.6598000000000005E-06, 4.7928E-10
DataValue, -9.4, -4.6322000000000003E-10, 4.0146000000000005E-06, 4.0146000000000005E-06, 4.6322000000000003E-10
DataValue, -9.2000000000000011, -4.4761E-10, 4.3831000000000004E-06, 4.3831000000000004E-06, 4.4761E-10
DataValue, -9, -4.3191E-10, 4.7577E-06, 4.7577E-06, 4.3191E-10
DataValue, -8.8, -4.1701000000000004E-10, 5.0931E-06, 5.0931E-06, 4.1701000000000004E-10
DataValue, -8.6, -4.025E-10, 5.4492E-06, 5.4492E-06, 4.025E-10
DataValue, -8.4, -3.8814E-10, 5.7665000000000006E-06, 5.7665000000000006E-06, 3.8814E-10
DataValue, -8.2, -3.7410000000000003E-10, 6.0803000000000009E-06, 6.0803000000000009E-06, 3.7410000000000003E-10
DataValue, -8, -3.607E-10, 6.3924000000000008E-06, 6.3924000000000008E-06, 3.607E-10
DataValue, -7.8, -3.4753000000000004E-10, 6.6866000000000005E-06, 6.6866000000000005E-06, 3.4753000000000004E-10
DataValue, -7.6000000000000005, -3.3501E-10, 6.9684000000000009E-06, 6.9684000000000009E-06, 3.3501E-10
DataValue, -7.4, -3.2245E-10, 7.2336000000000005E-06, 7.2336000000000005E-06, 3.2245E-10
DataValue, -7.2, -3.0945E-10, 7.4695000000000011E-06, 7.4695000000000011E-06, 3.0945E-10
DataValue, -7, -2.9777000000000005E-10, 7.7409E-06, 7.7409E-06, 2.9777000000000005E-10
DataValue, -6.8, -2.8587E-10, 7.9639E-06, 7.9639E-06, 2.8587E-10
DataValue, -6.6000000000000005, -2.7434E-10, 8.1896E-06, 8.1896E-06, 2.7434E-10
DataValue, -6.4, -2.6290000000000004E-10, 8.3892000000000009E-06, 8.3892000000000009E-06, 2.6290000000000004E-10
DataValue, -6.2, -2.5239E-10, 8.6153E-06, 8.6153E-06, 2.5239E-10
DataValue, -6, -2.4127000000000004E-10, 8.8139E-06, 8.8139E-06, 2.4127000000000004E-10
DataValue, -5.8, -2.3085E-10, 9.0118E-06, 9.0118E-06, 2.3085E-10
DataValue, -5.6000000000000005, -2.2063000000000002E-10, 9.2086E-06, 9.2086E-06, 2.2063000000000002E-10
DataValue, -5.4, -2.1056000000000002E-10, 9.3332E-06, 9.3332E-06, 2.1056000000000002E-10
DataValue, -5.2, -2.0090000000000003E-10, 9.4788000000000015E-06, 9.4788000000000015E-06, 2.0090000000000003E-10
DataValue, -5, -1.9155000000000003E-10, 9.6776E-06, 9.6776E-06, 1.9155000000000003E-10
DataValue, -4.8, -1.8235000000000002E-10, 9.8155000000000011E-06, 9.8155000000000011E-06, 1.8235000000000002E-10
DataValue, -4.6000000000000005, -1.7319000000000002E-10, 1.0129500000000002E-05, 1.0129500000000002E-05, 1.7319000000000002E-10
DataValue, -4.4, -1.64E-10, 1.0082200000000002E-05, 1.0082200000000002E-05, 1.64E-10
DataValue, -4.2, -1.5588E-10, 1.0207400000000002E-05, 1.0207400000000002E-05, 1.5588E-10
DataValue, -4, -1.4719E-10, 1.0355600000000001E-05, 1.0355600000000001E-05, 1.4719E-10
DataValue, -14, -9.304100000000001E-10, 1.4196E-09, 1.4196E-09, 9.304100000000001E-10
DataValue, -13.8, -9.0427E-10, 2.8132E-09, 2.8132E-09, 9.0427E-10
DataValue, -13.6, -8.8037E-10, 5.7021E-09, 5.7021E-09, 8.8037E-10
DataValue, -13.4, -8.5605000000000006E-10, 1.1159199999999998E-08, 1.1159199999999998E-08, 8.5605000000000006E-10
DataValue, -13.200000000000001, -8.3276E-10, 2.0985999999999997E-08, 2.0985999999999997E-08, 8.3276E-10
DataValue, -13, -8.1102000000000006E-10, 3.73676E-08, 3.73676E-08, 8.1102000000000006E-10
DataValue, -12.8, -7.8865000000000006E-10, 6.3024E-08, 6.3024E-08, 7.8865000000000006E-10
DataValue, -12.6, -7.6821000000000008E-10, 1.0130119999999999E-07, 1.0130119999999999E-07, 7.6821000000000008E-10
DataValue, -12.4, -7.4694E-10, 1.5112E-07, 1.5112E-07, 7.4694E-10
DataValue, -12.200000000000001, -7.2445E-10, 2.2902E-07, 2.2902E-07, 7.2445E-10
DataValue, -12, -7.0449E-10, 3.3092E-07, 3.3092E-07, 7.0449E-10
DataValue, -11.8, -6.8393E-10, 4.6212E-07, 4.6212E-07, 6.8393E-10
DataValue, -11.6, -6.635E-10, 6.2604E-07, 6.2604E-07, 6.635E-10
DataValue, -11.4, -6.4340000000000007E-10, 8.2555999999999994E-07, 8.2555999999999994E-07, 6.4340000000000007E-10
DataValue, -11.200000000000001, -6.243E-10, 1.0626E-06, 1.0626E-06, 6.243E-10
DataValue, -11, -6.0597E-10, 1.3166000000000002E-06, 1.3166000000000002E-06, 6.0597E-10
DataValue, -10.8, -5.8722000000000007E-10, 1.6353000000000003E-06, 1.6353000000000003E-06, 5.8722000000000007E-10
DataValue, -10.6, -5.6912E-10, 1.9791000000000002E-06, 1.9791000000000002E-06, 5.6912E-10
DataValue, -10.4, -5.5074E-10, 2.3477000000000004E-06, 2.3477000000000004E-06, 5.5074E-10
DataValue, -10.200000000000001, -5.3277E-10, 2.7352E-06, 2.7352E-06, 5.3277E-10
DataValue, -10, -5.1674E-10, 3.136E-06, 3.136E-06, 5.1674E-10
DataValue, -9.8, -4.9945000000000007E-10, 3.5472000000000005E-06, 3.5472000000000005E-06, 4.9945000000000007E-10
DataValue, -9.6, -4.8339E-10, 3.9613000000000005E-06, 3.9613000000000005E-06, 4.8339E-10
DataValue, -9.4, -4.6739000000000008E-10, 4.3777000000000005E-06, 4.3777000000000005E-06, 4.6739000000000008E-10
DataValue, -9.2000000000000011, -4.5183000000000003E-10, 4.8143000000000006E-06, 4.8143000000000006E-06, 4.5183000000000003E-10
DataValue, -9, -4.3673000000000005E-10, 5.2337E-06, 5.2337E-06, 4.3673000000000005E-10
DataValue, -8.8, -4.2142000000000003E-10, 5.6336000000000006E-06, 5.6336000000000006E-06, 4.2142000000000003E-10
DataValue, -8.6, -4.0712000000000004E-10, 6.0326000000000005E-06, 6.0326000000000005E-06, 4.0712000000000004E-10
DataValue, -8.4, -3.9227000000000003E-10, 6.3996000000000005E-06, 6.3996000000000005E-06, 3.9227000000000003E-10
DataValue, -8.2, -3.7915000000000003E-10, 6.7698000000000008E-06, 6.7698000000000008E-06, 3.7915000000000003E-10
DataValue, -8, -3.6503000000000003E-10, 7.1341000000000009E-06, 7.1341000000000009E-06, 3.6503000000000003E-10
DataValue, -7.8, -3.5170000000000004E-10, 7.4703000000000011E-06, 7.4703000000000011E-06, 3.5170000000000004E-10
DataValue, -7.6000000000000005, -3.3882E-10, 7.8017E-06, 7.8017E-06, 3.3882E-10
DataValue, -7.4, -3.2558000000000003E-10, 8.1108E-06, 8.1108E-06, 3.2558000000000003E-10
DataValue, -7.2, -3.1329E-10, 8.4164000000000013E-06, 8.4164000000000013E-06, 3.1329E-10
